,IEKS-EKF,IEKS-IEKF,KS-EKF,KS-IEKF
2,4771.87327551319,4771.87327551319,4771.87327551319,4771.87327551319
4,18.928256517056152,18.32827920436579,121.30688480815651,18.325530574144892
8,0.37478126904623627,0.30459547240162915,49.323789672402185,0.30384162562067485
16,0.08952184811027837,2.961735026727673,45.14334113361876,3.1331639892082213
32,15.083487359318577,263.5762349110898,837.2792850850462,315.5408359758838
64,1440900.6118999943,1471795.9900731624,1387256.7753398411,1407859.3410673726
